ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P105,P1202_N,P1202_NOM,P1202_COD,P1202_TIPO,P1203_SUP_1,P1203_SUP_2,P1204_MES,P1204_ANIO,P1205_MES,P1205_ANIO,OMICAP1200_IS
2025,05,AYACUCHO,05,LA MAR,04,CHILCAS,32315,05,05,1,2,050531003,.7441213,1,,1,1,0,1,1,QUINUA,2111,1,0,780,11,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,04,CHILCAS,32315,05,05,1,2,050531003,.7441213,1,,1,1,0,3,1,QUINUA,2111,1,1,250,11,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,04,CHILCAS,32315,05,05,1,2,050531003,.7441213,1,,1,1,0,4,1,PAPA BLANCA,2612,1,1,000,10,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,04,CHILCAS,32315,05,05,1,2,050531003,.7441213,1,,1,1,0,5,1,PAPA BLANCA,2612,1,1,000,10,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,04,CHILCAS,32315,06,06,1,2,050531003,.0413499,1,,1,0,0,2,1,MAIZ AMILACEO,2108,1,1,000,11,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,04,CHILCAS,32315,06,06,1,2,050531003,.0413499,1,,1,0,0,3,1,MAIZ AMILACEO,2108,1,1,000,11,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,05,CHUNGUI,32317,01,01,1,3,050573002,297.133,1,,1,1,0,4,1,MAIZ AMILACEO,2108,1,0,250,12,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,01,01,1,2,050533002,437.2804,1,,1,0,0,1,1,PAPA BLANCA,2612,1,0,546,7,2025,11,2025,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,02,02,1,2,050533002,10.6542,1,,1,1,0,1,1,PAPA BLANCA,2612,1,1000,000,7,2025,11,2025,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,03,03,1,2,050533002,205.3975,1,,1,1,0,1,1,TRIGO,2113,1,0,500,12,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,03,03,1,2,050533002,205.3975,1,,1,1,0,3,1,MAIZ AMILACEO,2108,1,0,125,12,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,04,04,1,2,050533002,457.1999,1,,1,0,0,1,1,QUINUA,2111,1,0,150,7,2025,12,2025,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,04,04,1,2,050533002,457.1999,1,,1,0,0,2,1,QUINUA,2111,1,0,850,7,2025,12,2025,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,04,04,1,2,050533002,457.1999,1,,1,0,0,3,1,QUINUA,2111,1,1,000,7,2025,12,2025,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,05,05,1,2,050533002,43.25585,1,,1,1,0,1,1,QUINUA,2111,1,0,300,7,2025,11,2025,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,05,05,1,2,050533002,43.25585,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,0,300,12,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,05,05,1,2,050533002,43.25585,1,,1,1,0,3,1,MAIZ AMILACEO,2108,1,0,300,12,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,05,05,1,2,050533002,43.25585,1,,1,1,0,4,1,MAIZ AMILACEO,2108,1,0,400,12,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,05,05,1,2,050533002,43.25585,1,,1,1,0,5,1,PAPA BLANCA,2612,1,1,250,7,2025,12,2025,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,05,05,1,2,050533002,43.25585,1,,1,1,0,8,1,AVENA FORRAJERA,2701,1,1,000,11,2025,3,2026,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,06,06,1,2,050533002,104.8285,1,,1,1,0,4,1,QUINUA,2111,1,3,000,12,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,06,06,1,2,050533002,104.8285,1,,1,1,0,6,1,PAPA BLANCA,2612,1,0,500,7,2025,11,2025,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,07,07,1,2,050533002,123.6758,1,,1,1,0,2,1,QUINUA,2111,1,1,500,12,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,08,08,1,2,050533002,39.99305,1,,1,1,0,2,3,ARVEJA,2901,1,0,050,7,2025,12,2025,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,08,08,1,2,050533002,39.99305,1,,1,1,0,2,2,PAPA BLANCA,2612,1,0,100,7,2025,12,2025,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,08,08,1,2,050533002,39.99305,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,0,100,7,2025,12,2025,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,08,08,1,2,050533002,39.99305,1,,1,1,0,4,1,MAIZ AMILACEO,2108,1,0,060,12,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,09,09,1,2,050533002,20.63736,1,,1,1,0,2,1,QUINUA,2111,1,0,500,7,2025,12,2025,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,09,09,1,2,050533002,20.63736,1,,1,1,0,3,1,MAIZ AMILACEO,2108,1,0,125,12,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,10,10,1,2,050533002,260.1832,1,,1,1,0,1,1,PAPA BLANCA,2612,1,0,800,7,2025,12,2025,
2025,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,32318,10,10,1,2,050533002,260.1832,1,,1,1,0,2,1,PAPA BLANCA,2612,1,2,000,7,2025,12,2025,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32319,03,03,1,3,050592003,2.456808,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,096,11,2025,4,2026,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32319,06,06,1,3,050592003,7.495552,1,,1,1,0,3,1,CACAO,1202,3,0,500,11,2025,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32319,07,07,1,3,050592003,10.26173,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,020,8,2025,11,2025,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32320,01,01,1,3,050571004,13.12959,1,,1,1,0,2,1,CACAO,1202,3,1,000,2,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32320,02,02,1,3,050571004,2.61253,1,,1,0,0,1,1,PACAE,1159,2,0,010,11,2025,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32320,03,03,1,3,050571004,46.7658,1,,1,0,0,1,1,CACAO,1202,3,0,500,1,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32320,04,04,1,3,050571004,9.563622,1,,1,1,0,1,1,PLATANO,1171,3,0,100,8,2025,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32320,09,09,1,3,050571004,3.619823,1,,1,0,0,1,1,CACAO,1202,3,0,500,2,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32321,05,05,1,3,050591003,11.16318,1,,1,0,0,4,1,CACAO,1202,3,1,000,11,2025,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32322,01,01,1,3,050571002,2.692214,1,,1,1,0,3,1,CUBE,1210,2,0,500,8,2025,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32323,03,03,1,3,050593004,2.789068,1,,1,1,0,1,1,CACAO,1202,3,0,250,2,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32323,03,03,1,3,050593004,2.789068,1,,1,1,0,2,1,CACAO,1202,3,0,250,2,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32323,04,04,1,3,050593004,4.993569,1,,1,0,0,4,1,CACAO,1202,3,3,000,12,2025,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32324,01,01,1,3,050571004,19.58366,1,,1,1,0,2,1,CACAO,1202,3,1,000,12,2025,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32325,01,01,1,3,050573004,8.256552,1,,1,1,0,1,1,CACAO,1202,3,2,000,1,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32325,02,02,1,3,050573004,8.856271,1,,1,1,0,1,1,CACAO,1202,3,0,250,3,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32325,03,03,1,3,050573004,27.57997,1,,1,1,0,1,1,CACAO,1202,3,1,000,2,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32325,04,04,1,3,050573004,12.18175,1,,1,0,0,1,1,CACAO,1202,3,1,000,2,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32325,04,04,1,3,050573004,12.18175,1,,1,0,0,2,1,CACAO,1202,3,1,000,1,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32325,05,05,1,3,050573004,3.230984,1,,1,0,0,1,1,PIÑA,2208,1,0,500,8,2025,4,2027,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32326,02,02,1,3,050591003,14.77742,1,,1,1,0,1,1,CACAO,1202,3,0,250,12,2025,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32327,04,04,1,3,050591004,45.56063,1,,1,1,0,1,1,CACAO,1202,3,0,500,1,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32328,04,04,1,3,050571004,35.11537,1,,1,1,0,1,2,CUBE,1210,2,0,500,12,2025,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32328,04,04,1,3,050571004,35.11537,1,,1,1,0,1,1,CACAO,1202,3,0,500,12,2025,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32331,01,01,1,3,050592002,.2812713,1,,1,0,0,2,1,CACAO,1202,3,0,250,2,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32331,04,04,1,3,050592002,.0239265,1,,1,0,0,2,1,CACAO,1202,3,0,500,9,2025,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32331,05,05,1,3,050592002,.0000602,1,,1,1,0,1,1,CACAO,1202,3,0,500,2,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32331,05,05,1,3,050592002,.0000602,1,,1,1,0,2,1,CACAO,1202,3,0,500,2,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32331,05,05,1,3,050592002,.0000602,1,,1,1,0,3,1,CACAO,1202,3,1,000,2,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32333,01,01,1,3,050571004,1.356115,1,,1,1,0,1,1,CACAO,1202,3,0,500,2,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32333,01,01,1,3,050571004,1.356115,1,,1,1,0,2,1,CACAO,1202,3,0,500,1,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32333,02,02,1,3,050571004,13.46027,1,,1,0,0,1,1,CACAO,1202,3,1,000,1,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32333,04,04,1,3,050571004,44.66796,1,,1,0,0,1,1,CACAO,1202,3,1,000,2,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32333,07,07,1,3,050571004,14.94026,1,,1,0,0,1,1,CUBE,1210,2,0,500,6,2026,,,
2025,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,32334,02,02,1,3,050572004,68.58179,1,,1,0,0,1,1,CAFE PERGAMINO,1203,2,1,000,11,2025,,,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32335,04,04,1,2,050531003,15.72364,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,062,11,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32335,04,04,1,2,050531003,15.72364,1,,1,1,0,1,2,FRIJOL BLANCO,2907,1,0,286,12,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32335,06,06,1,2,050531003,9.657602,1,,1,1,0,1,1,FRIJOL PALOMA,2928,1,0,136,11,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32336,01,01,1,2,050543004,12.22786,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,700,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32336,01,01,1,2,050543004,12.22786,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,3,000,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32336,02,02,1,2,050543004,3.783227,1,,1,1,0,1,1,PAPA BLANCA,2612,1,0,200,11,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32336,02,02,1,2,050543004,3.783227,1,,1,1,0,3,1,MAIZ AMILACEO,2108,1,1,000,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32336,03,03,1,2,050543004,132.2744,1,,1,1,0,1,1,HABA,2942,1,0,800,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32336,03,03,1,2,050543004,132.2744,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,3,000,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32336,04,04,1,2,050543004,2.904094,1,,1,1,0,1,1,HABA,2942,1,0,450,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32336,04,04,1,2,050543004,2.904094,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,2,000,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32336,05,05,1,2,050543004,.795411,1,,1,0,0,2,1,MAIZ AMILACEO,2108,1,2,000,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32336,05,05,1,2,050543004,.795411,1,,1,0,0,4,1,PAPA BLANCA,2612,1,0,500,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32336,06,06,1,2,050543004,3.482949,1,,1,1,0,3,1,MAIZ AMILACEO,2108,1,1,000,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32336,08,08,1,2,050543004,5.658904,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,2,000,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,01,01,1,2,050531002,10.72668,1,,1,1,0,1,1,ALFALFA,1401,3,0,135,12,2025,,,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,01,01,1,2,050531002,10.72668,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,1,000,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,01,01,1,2,050531002,10.72668,1,,1,1,0,3,1,PAPA BLANCA,2612,1,1,000,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,02,02,1,2,050531002,37.03869,1,,1,1,0,1,1,CEBOLLA CHINA,2316,1,0,032,11,2025,3,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,03,03,1,2,050531002,67.23994,1,,1,1,0,1,1,OREGANO,1219,3,0,120,8,2025,,,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,03,03,1,2,050531002,67.23994,1,,1,1,0,2,4,MASHUA,2606,1,0,125,7,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,03,03,1,2,050531002,67.23994,1,,1,1,0,2,1,PAPA BLANCA,2612,1,0,125,7,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,03,03,1,2,050531002,67.23994,1,,1,1,0,2,2,OLLUCO,2609,1,0,125,7,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,03,03,1,2,050531002,67.23994,1,,1,1,0,2,3,OCA,2608,1,0,125,7,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,03,03,1,2,050531002,67.23994,1,,1,1,0,3,1,PAPA HUAYRO,2614,1,0,250,7,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,03,03,1,2,050531002,67.23994,1,,1,1,0,4,1,PAPA AMARILLA,2611,1,0,500,7,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,03,03,1,2,050531002,67.23994,1,,1,1,0,5,1,PAPA BLANCA,2612,1,0,500,7,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,03,03,1,2,050531002,67.23994,1,,1,1,0,5,2,MAIZ AMILACEO,2108,1,0,100,7,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,03,03,1,2,050531002,67.23994,1,,1,1,0,6,1,PAPA BLANCA,2612,1,0,500,7,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,04,04,1,2,050531002,378.1605,1,,1,1,0,2,1,HABA,2942,1,0,276,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,04,04,1,2,050531002,378.1605,1,,1,1,0,3,1,PAPA BLANCA,2612,1,0,200,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,04,04,1,2,050531002,378.1605,1,,1,1,0,3,5,OCA,2608,1,0,200,11,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,04,04,1,2,050531002,378.1605,1,,1,1,0,3,4,OLLUCO,2609,1,0,200,11,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,04,04,1,2,050531002,378.1605,1,,1,1,0,3,2,HABA,2942,1,0,200,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,04,04,1,2,050531002,378.1605,1,,1,1,0,3,3,MAIZ AMILACEO,2108,1,0,200,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,05,05,1,2,050531002,6.3861,1,,1,0,0,1,3,CEBOLLA,2315,1,0,009,10,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,05,05,1,2,050531002,6.3861,1,,1,0,0,1,1,MANZANILLA,2327,1,0,012,10,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,05,05,1,2,050531002,6.3861,1,,1,0,0,1,2,CULANTRO,2321,1,0,009,10,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,06,06,1,2,050531002,33.71543,1,,1,1,0,1,1,CULANTRO,2321,1,0,020,10,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,06,06,1,2,050531002,33.71543,1,,1,1,0,1,3,CLAVEL,4215,1,0,084,10,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,06,06,1,2,050531002,33.71543,1,,1,1,0,1,2,BETARRAGA,2310,1,0,002,10,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,06,06,1,2,050531002,33.71543,1,,1,1,0,1,4,RUDA,2339,1,0,010,10,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,06,06,1,2,050531002,33.71543,1,,1,1,0,1,5,CEBOLLA CHINA,2316,1,0,041,10,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,06,06,1,2,050531002,33.71543,1,,1,1,0,4,4,PAPA BLANCA,2612,1,0,035,10,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,06,06,1,2,050531002,33.71543,1,,1,1,0,4,3,CULANTRO,2321,1,0,030,10,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,06,06,1,2,050531002,33.71543,1,,1,1,0,4,2,ESPINACA,2322,1,0,030,10,2025,1,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,06,06,1,2,050531002,33.71543,1,,1,1,0,4,1,CEBOLLA,2315,1,0,030,12,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,07,07,1,2,050531002,3.089258,1,,1,1,0,1,3,CEBOLLA,2315,1,0,004,8,2025,11,2025,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,07,07,1,2,050531002,3.089258,1,,1,1,0,1,1,COL,2319,1,0,004,7,2025,10,2025,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,07,07,1,2,050531002,3.089258,1,,1,1,0,1,2,MANZANILLA,2327,1,0,012,8,2025,11,2025,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,07,07,1,2,050531002,3.089258,1,,1,1,0,3,2,ARVEJA,2901,1,0,250,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,07,07,1,2,050531002,3.089258,1,,1,1,0,3,1,HABA,2942,1,0,250,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32337,07,07,1,2,050531002,3.089258,1,,1,1,0,4,1,PAPA BLANCA,2612,1,1,000,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32338,01,01,1,2,050543003,23.69746,1,,1,1,0,5,2,ARVEJA,2901,1,0,500,12,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32338,01,01,1,2,050543003,23.69746,1,,1,1,0,5,4,OCA,2608,1,0,500,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32338,01,01,1,2,050543003,23.69746,1,,1,1,0,5,3,HABA,2942,1,0,500,10,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32338,01,01,1,2,050543003,23.69746,1,,1,1,0,5,1,PAPA BLANCA,2612,1,0,500,9,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32339,02,02,1,2,050531002,84.52108,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,274,11,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32339,02,02,1,2,050531002,84.52108,1,,1,1,0,3,1,PAPA BLANCA,2612,1,0,250,11,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32339,02,02,1,2,050531002,84.52108,1,,1,1,0,4,1,MAIZ AMILACEO,2108,1,0,240,11,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32339,03,03,1,2,050531002,76.38097,1,,1,0,0,1,1,MAIZ CHOCLO,2109,1,0,300,9,2025,3,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32339,03,03,1,2,050531002,76.38097,1,,1,0,0,3,1,MAIZ CHOCLO,2109,1,0,500,9,2025,3,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32339,04,04,1,2,050531002,15.90482,1,,1,0,0,1,1,MAIZ CHOCLO,2109,1,0,226,10,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32340,01,01,1,2,050552003,11.31323,1,,1,1,0,1,1,AVENA FORRAJERA,2701,1,1,000,11,2025,7,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32340,01,01,1,2,050552003,11.31323,1,,1,1,0,5,1,PAPA COLOR,2613,1,1,000,9,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32340,01,01,1,2,050552003,11.31323,1,,1,1,0,6,1,PAPA COLOR,2613,1,0,500,11,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32340,02,02,1,2,050552003,2.55358,1,,1,1,0,3,1,PAPA BLANCA,2612,1,1,000,11,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32340,03,03,1,2,050552003,1.192257,1,,1,1,0,1,1,PAPA AMARILLA,2611,1,2,000,11,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32340,03,03,1,2,050552003,1.192257,1,,1,1,0,4,1,AVENA FORRAJERA,2701,1,2,000,11,2025,7,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32341,01,01,1,2,050532002,126.17,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,250,12,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32341,01,01,1,2,050532002,126.17,1,,1,1,0,1,4,CEBOLLA,2315,1,0,125,9,2025,2,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32341,01,01,1,2,050532002,126.17,1,,1,1,0,1,5,COLIFLOR,2320,1,0,080,12,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32341,01,01,1,2,050532002,126.17,1,,1,1,0,1,3,ZANAHORIA,2344,1,0,075,12,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32341,01,01,1,2,050532002,126.17,1,,1,1,0,1,2,PAPA AMARILLA,2611,1,0,350,11,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32341,01,01,1,2,050532002,126.17,1,,1,1,0,2,1,PAPA BLANCA,2612,1,0,250,11,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32341,01,01,1,2,050532002,126.17,1,,1,1,0,2,2,TRIGO,2113,1,0,125,12,2025,7,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32341,02,02,1,2,050532002,.890146,1,,1,0,0,2,2,ARVEJA,2901,1,0,010,11,2025,4,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32341,02,02,1,2,050532002,.890146,1,,1,0,0,2,1,PAPA AMARILLA,2611,1,0,100,11,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32341,02,02,1,2,050532002,.890146,1,,1,0,0,3,1,MAIZ AMILACEO,2108,1,0,120,11,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32341,04,04,1,2,050532002,39.90042,1,,1,0,0,1,1,PAPA BLANCA,2612,1,0,075,11,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32341,04,04,1,2,050532002,39.90042,1,,1,0,0,2,2,MAIZ AMILACEO,2108,1,0,100,12,2025,7,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32341,04,04,1,2,050532002,39.90042,1,,1,0,0,2,1,PAPA AMARILLA,2611,1,0,100,11,2025,6,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32342,01,01,1,2,050531004,5.725758,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,2,000,10,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32342,02,02,1,2,050531004,20.04338,1,,1,1,0,3,1,PAPA BLANCA,2612,1,2,000,10,2025,5,2026,
2025,05,AYACUCHO,05,LA MAR,08,TAMBO,32342,03,03,1,2,050531004,49.05466,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,2,000,10,2025,5,2026,
