ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P147,P203,P204_NOM,P204_COD,P204_TIPO,P218A,P218B,P218C_NRO,P218C_PROD_CORTE_ENT,P218C_PROD_CORTE_DEC,OMICAP200_05
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,05,05,1,2,060432003,327.2543,1,,1,1,3,2,RYE GRASS,1476,3,2,3,2,930,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,05,05,1,2,060432003,327.2543,1,,1,1,3,2,RYE GRASS,1476,3,2,3,3,900,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,06,06,1,2,060432003,44.05618,1,,1,1,1,1,RYE GRASS,1476,3,2,3,3,960,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,06,06,1,2,060432003,44.05618,1,,1,1,1,1,RYE GRASS,1476,3,2,3,1,1200,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,06,06,1,2,060432003,44.05618,1,,1,1,1,1,RYE GRASS,1476,3,2,3,2,960,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,07,07,1,2,060432003,34.11057,1,,1,1,1,1,RYE GRASS,1476,3,2,3,3,3700,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,07,07,1,2,060432003,34.11057,1,,1,1,1,1,RYE GRASS,1476,3,2,3,2,4000,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,07,07,1,2,060432003,34.11057,1,,1,1,1,1,RYE GRASS,1476,3,2,3,1,4600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,07,07,1,2,060432003,34.11057,1,,1,1,1,2,TREBOL,1477,3,2,3,1,500,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,07,07,1,2,060432003,34.11057,1,,1,1,1,2,TREBOL,1477,3,2,3,3,400,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,07,07,1,2,060432003,34.11057,1,,1,1,1,2,TREBOL,1477,3,2,3,2,460,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,07,07,1,2,060432003,34.11057,1,,1,1,3,2,PASTO KIKUYO,1438,3,2,3,3,380,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,07,07,1,2,060432003,34.11057,1,,1,1,3,2,PASTO KIKUYO,1438,3,2,3,1,500,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,07,07,1,2,060432003,34.11057,1,,1,1,3,2,PASTO KIKUYO,1438,3,2,3,2,450,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,07,07,1,2,060432003,34.11057,1,,1,1,3,3,RYE GRASS,1476,3,2,3,1,220,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,07,07,1,2,060432003,34.11057,1,,1,1,3,3,RYE GRASS,1476,3,2,3,3,150,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,07,07,1,2,060432003,34.11057,1,,1,1,3,3,RYE GRASS,1476,3,2,3,2,180,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,08,08,1,2,060432003,10.94428,1,,1,1,1,1,RYE GRASS,1476,3,2,2,1,440,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,08,08,1,2,060432003,10.94428,1,,1,1,1,1,RYE GRASS,1476,3,2,2,2,350,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,08,08,1,2,060432003,10.94428,1,,1,1,1,2,TREBOL,1477,3,2,2,2,90,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,08,08,1,2,060432003,10.94428,1,,1,1,1,2,TREBOL,1477,3,2,2,1,150,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,08,08,1,2,060432003,10.94428,1,,1,1,2,1,PASTO KIKUYO,1438,3,2,3,3,190,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,08,08,1,2,060432003,10.94428,1,,1,1,2,1,PASTO KIKUYO,1438,3,2,3,1,280,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,08,08,1,2,060432003,10.94428,1,,1,1,2,1,PASTO KIKUYO,1438,3,2,3,2,280,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,08,08,1,2,060432003,10.94428,1,,1,1,2,2,RYE GRASS,1476,3,2,3,3,90,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,08,08,1,2,060432003,10.94428,1,,1,1,2,2,RYE GRASS,1476,3,2,3,2,180,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,08,08,1,2,060432003,10.94428,1,,1,1,2,2,RYE GRASS,1476,3,2,3,1,180,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,09,09,1,2,060432003,16.12984,1,,1,1,2,1,PASTO KIKUYO,1438,3,2,3,2,340,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,09,09,1,2,060432003,16.12984,1,,1,1,2,1,PASTO KIKUYO,1438,3,2,3,3,300,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,09,09,1,2,060432003,16.12984,1,,1,1,2,1,PASTO KIKUYO,1438,3,2,3,1,340,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,09,09,1,2,060432003,16.12984,1,,1,1,2,2,RYE GRASS,1476,3,2,3,2,100,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,09,09,1,2,060432003,16.12984,1,,1,1,2,2,RYE GRASS,1476,3,2,3,3,90,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,09,09,1,2,060432003,16.12984,1,,1,1,2,2,RYE GRASS,1476,3,2,3,1,170,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,10,10,1,2,060432003,4.542796,1,,1,1,1,3,RYE GRASS,1476,3,2,3,2,2300,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,10,10,1,2,060432003,4.542796,1,,1,1,1,3,RYE GRASS,1476,3,2,3,1,2300,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,10,10,1,2,060432003,4.542796,1,,1,1,1,3,RYE GRASS,1476,3,2,3,3,1800,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,10,10,1,2,060432003,4.542796,1,,1,1,2,2,ALFALFA,1401,3,1,4,3,1400,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,10,10,1,2,060432003,4.542796,1,,1,1,2,2,ALFALFA,1401,3,1,4,1,1600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,10,10,1,2,060432003,4.542796,1,,1,1,2,2,ALFALFA,1401,3,1,4,2,1500,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,10,10,1,2,060432003,4.542796,1,,1,1,2,2,ALFALFA,1401,3,1,4,4,1200,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,1,1,RYE GRASS,1476,3,2,3,2,10000,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,1,1,RYE GRASS,1476,3,2,3,1,16000,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,1,1,RYE GRASS,1476,3,2,3,3,9800,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,2,1,PASTO KIKUYO,1438,3,2,3,2,700,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,2,1,PASTO KIKUYO,1438,3,2,3,3,700,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,2,1,PASTO KIKUYO,1438,3,2,3,1,750,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,2,2,RYE GRASS,1476,3,2,3,3,300,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,2,2,RYE GRASS,1476,3,2,3,2,350,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,2,2,RYE GRASS,1476,3,2,3,1,350,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,3,1,RYE GRASS,1476,3,2,3,3,760,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,3,1,RYE GRASS,1476,3,2,3,2,800,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,3,1,RYE GRASS,1476,3,2,3,1,820,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,3,2,TREBOL,1477,3,2,3,1,160,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,3,2,TREBOL,1477,3,2,3,3,100,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32785,11,11,1,2,060432003,7.949281,1,,1,1,3,2,TREBOL,1477,3,2,3,2,100,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,1,2,PASTO KIKUYO,1438,3,2,3,3,400,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,1,2,PASTO KIKUYO,1438,3,2,3,2,600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,1,2,PASTO KIKUYO,1438,3,2,3,1,750,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,1,1,RYE GRASS,1476,3,2,3,3,500,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,1,1,RYE GRASS,1476,3,2,3,2,600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,1,1,RYE GRASS,1476,3,2,3,1,750,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,1,3,TREBOL,1477,3,2,3,2,60,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,1,3,TREBOL,1477,3,2,3,3,24,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,1,3,TREBOL,1477,3,2,3,1,120,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,2,2,PASTO KIKUYO,1438,3,2,3,3,640,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,2,2,PASTO KIKUYO,1438,3,2,3,1,1200,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,2,2,PASTO KIKUYO,1438,3,2,3,2,960,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,2,1,RYE GRASS,1476,3,2,3,2,1800,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,2,1,RYE GRASS,1476,3,2,3,1,2250,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,2,1,RYE GRASS,1476,3,2,3,3,1500,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,2,3,TREBOL,1477,3,2,3,1,150,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,2,3,TREBOL,1477,3,2,3,2,75,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,2,3,TREBOL,1477,3,2,3,3,30,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,3,5,PASTO KIKUYO,1438,3,2,3,2,1200,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,3,5,PASTO KIKUYO,1438,3,2,3,1,1500,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,3,5,PASTO KIKUYO,1438,3,2,3,3,1000,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,3,4,RYE GRASS,1476,3,2,3,1,3000,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,3,4,RYE GRASS,1476,3,2,3,2,2400,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,3,4,RYE GRASS,1476,3,2,3,3,1600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,3,6,TREBOL,1477,3,2,3,2,180,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,3,6,TREBOL,1477,3,2,3,3,90,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,3,6,TREBOL,1477,3,2,3,1,300,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,4,6,ALFALFA,1401,3,1,4,1,600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,4,6,ALFALFA,1401,3,1,4,4,450,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,4,6,ALFALFA,1401,3,1,4,3,450,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,4,6,ALFALFA,1401,3,1,4,2,600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,5,3,PASTO KIKUYO,1438,3,2,3,1,300,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,5,3,PASTO KIKUYO,1438,3,2,3,2,240,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,5,3,PASTO KIKUYO,1438,3,2,3,3,200,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,5,2,RYE GRASS,1476,3,2,3,2,600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,5,2,RYE GRASS,1476,3,2,3,3,400,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,5,2,RYE GRASS,1476,3,2,3,1,750,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,5,4,TREBOL,1477,3,2,3,3,24,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,5,4,TREBOL,1477,3,2,3,2,48,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,01,01,1,2,060431002,75.02123,1,,1,1,5,4,TREBOL,1477,3,2,3,1,80,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,1,2,PASTO KIKUYO,1438,3,2,3,1,4500,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,1,2,PASTO KIKUYO,1438,3,2,3,2,3600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,1,2,PASTO KIKUYO,1438,3,2,3,3,3000,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,1,1,RYE GRASS,1476,3,2,3,3,2000,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,1,1,RYE GRASS,1476,3,2,3,1,3000,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,1,1,RYE GRASS,1476,3,2,3,2,2400,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,2,2,PASTO KIKUYO,1438,3,2,3,2,1800,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,2,2,PASTO KIKUYO,1438,3,2,3,3,1500,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,2,2,PASTO KIKUYO,1438,3,2,3,1,2250,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,2,1,RYE GRASS,1476,3,2,3,1,900,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,2,1,RYE GRASS,1476,3,2,3,3,600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,2,1,RYE GRASS,1476,3,2,3,2,720,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,3,2,PASTO KIKUYO,1438,3,2,3,1,900,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,3,2,PASTO KIKUYO,1438,3,2,3,2,720,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,3,2,PASTO KIKUYO,1438,3,2,3,3,600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,3,1,RYE GRASS,1476,3,2,3,1,450,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,3,1,RYE GRASS,1476,3,2,3,3,300,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,3,1,RYE GRASS,1476,3,2,3,2,360,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,4,1,PASTO KIKUYO,1438,3,2,3,3,2000,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,4,1,PASTO KIKUYO,1438,3,2,3,1,3000,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,4,1,PASTO KIKUYO,1438,3,2,3,2,2400,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,4,2,RYE GRASS,1476,3,2,3,3,500,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,4,2,RYE GRASS,1476,3,2,3,2,600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,4,2,RYE GRASS,1476,3,2,3,1,750,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,5,4,PASTO KIKUYO,1438,3,2,3,3,500,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,5,4,PASTO KIKUYO,1438,3,2,3,1,750,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,5,4,PASTO KIKUYO,1438,3,2,3,2,600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,5,5,RYE GRASS,1476,3,2,3,3,500,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,5,5,RYE GRASS,1476,3,2,3,2,600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,02,02,1,2,060431002,413.668,1,,1,1,5,5,RYE GRASS,1476,3,2,3,1,750,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,1,2,PASTO KIKUYO,1438,3,2,3,2,2400,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,1,2,PASTO KIKUYO,1438,3,2,3,1,3000,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,1,2,PASTO KIKUYO,1438,3,2,3,3,1400,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,1,1,RYE GRASS,1476,3,2,3,1,2805,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,1,1,RYE GRASS,1476,3,2,3,3,1304,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,1,1,RYE GRASS,1476,3,2,3,2,2244,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,2,1,PASTO KIKUYO,1438,3,2,3,3,1400,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,2,1,PASTO KIKUYO,1438,3,2,3,1,3000,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,2,1,PASTO KIKUYO,1438,3,2,3,2,2400,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,2,2,RYE GRASS,1476,3,2,3,3,280,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,2,2,RYE GRASS,1476,3,2,3,1,600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,2,2,RYE GRASS,1476,3,2,3,2,480,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,3,2,PASTO KIKUYO,1438,3,2,3,1,1200,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,3,2,PASTO KIKUYO,1438,3,2,3,2,960,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,3,2,PASTO KIKUYO,1438,3,2,3,3,560,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,3,1,RYE GRASS,1476,3,2,3,1,750,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,3,1,RYE GRASS,1476,3,2,3,3,350,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,3,1,RYE GRASS,1476,3,2,3,2,600,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,5,2,PASTO KIKUYO,1438,3,2,3,2,360,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,5,2,PASTO KIKUYO,1438,3,2,3,1,450,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,5,2,PASTO KIKUYO,1438,3,2,3,3,210,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,5,1,RYE GRASS,1476,3,2,3,3,490,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,5,1,RYE GRASS,1476,3,2,3,1,1050,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,5,1,RYE GRASS,1476,3,2,3,2,840,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,5,3,TREBOL,1477,3,2,3,2,18,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,5,3,TREBOL,1477,3,2,3,3,9,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,03,03,1,2,060431002,469.841,1,,1,1,5,3,TREBOL,1477,3,2,3,1,30,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,04,04,1,2,060431002,260.7691,1,,1,1,1,6,ALFALFA,1401,3,1,4,3,390,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,04,04,1,2,060431002,260.7691,1,,1,1,1,6,ALFALFA,1401,3,1,4,1,520,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,04,04,1,2,060431002,260.7691,1,,1,1,1,6,ALFALFA,1401,3,1,4,2,520,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,04,04,1,2,060431002,260.7691,1,,1,1,1,6,ALFALFA,1401,3,1,4,4,390,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,04,04,1,2,060431002,260.7691,1,,1,1,1,8,PASTO KIKUYO,1438,3,2,3,1,3474,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,04,04,1,2,060431002,260.7691,1,,1,1,1,8,PASTO KIKUYO,1438,3,2,3,3,1930,000, 
2025,06,CAJAMARCA,04,CHOTA,01,CHOTA,32786,04,04,1,2,060431002,260.7691,1,,1,1,1,8,PASTO KIKUYO,1438,3,2,3,2,2702,000, 
