ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P147,P224B,P224B_NOM,P224B_COD,P224B_TIPO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,OMICAP200_00
2025,08,CUSCO,12,QUISPICANCHI,06,CUSIPATA,33796,04,04,1,2,081231002,40.59041,1,,1,1,5,1,TARHUI,2947,1,300,000,0,0,0,1,0,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,11,OROPESA,33810,02,02,1,2,081232002,31.43484,1,,1,1,3,1,CEBADA FORRAJERA,2703,1,0,160,0,0,1,0,0,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,11,OROPESA,33810,03,03,1,2,081232002,16.19563,1,,1,1,4,1,MAIZ AMILACEO,2108,1,0,100,0,1,1,0,0,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,11,OROPESA,33811,01,01,1,2,081232002,156.0783,1,,1,1,1,1,ARVEJA,2901,1,0,100,0,0,1,0,0,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,11,OROPESA,33811,01,01,1,2,081232002,156.0783,1,,1,1,5,1,ARVEJA,2901,1,0,300,0,0,1,0,0,1,0, 
2025,08,CUSCO,12,QUISPICANCHI,11,OROPESA,33811,01,01,1,2,081232002,156.0783,1,,1,1,1,2,PAPA BLANCA,2612,1,0,100,0,0,1,0,0,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,11,OROPESA,33811,02,02,1,2,081232002,7.820075,1,,1,1,2,1,MAIZ CHOCLO,2109,1,0,015,0,0,1,0,0,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,11,OROPESA,33811,02,02,1,2,081232002,7.820075,1,,1,1,1,1,PAPA NATIVA,2615,1,0,050,0,0,1,0,0,1,0, 
2025,08,CUSCO,12,QUISPICANCHI,11,OROPESA,33811,02,02,1,2,081232002,7.820075,1,,1,1,2,2,PAPA NATIVA,2615,1,0,015,0,0,1,0,0,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,11,OROPESA,33811,03,03,1,2,081232002,54.22454,1,,1,1,1,1,PAPA NATIVA,2615,1,0,200,0,0,1,0,0,1,0, 
2025,08,CUSCO,12,QUISPICANCHI,11,OROPESA,33812,02,02,1,2,081231002,27.90777,1,,1,1,5,1,ARVEJA,2901,1,500,000,0,0,1,1,0,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,11,OROPESA,33813,13,13,1,2,081232002,7.185267,1,,1,1,1,1,MAIZ AMILACEO,2108,1,30,000,0,0,0,0,0,0,1, 
2025,08,CUSCO,12,QUISPICANCHI,11,OROPESA,33813,13,13,1,2,081232002,7.185267,1,,1,1,1,2,HABA,2942,1,30,000,0,0,0,0,0,0,1, 
2025,08,CUSCO,12,QUISPICANCHI,12,QUIQUIJANA,33817,02,02,1,2,081241003,.391097,1,,1,1,1,1,TARHUI,2947,1,200,000,0,0,0,1,1,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,12,QUIQUIJANA,33817,02,02,1,2,081241003,.391097,1,,1,1,1,2,OLLUCO,2609,1,200,000,0,0,0,1,1,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,12,QUIQUIJANA,33817,02,02,1,2,081241003,.391097,1,,1,1,1,3,OCA,2608,1,300,000,0,0,0,1,1,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,12,QUIQUIJANA,33817,03,03,1,2,081241003,201.9438,1,,1,1,2,1,ARVEJA,2901,1,0,078,0,0,0,1,1,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,12,QUIQUIJANA,33817,03,03,1,2,081241003,201.9438,1,,1,1,1,1,OLLUCO,2609,1,0,800,0,0,0,1,1,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,12,QUIQUIJANA,33817,03,03,1,2,081241003,201.9438,1,,1,1,1,2,OCA,2608,1,0,200,0,0,0,1,1,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,12,QUIQUIJANA,33817,04,04,1,2,081241003,49.93299,1,,1,1,2,1,OCA,2608,1,100,000,0,0,0,1,1,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,12,QUIQUIJANA,33817,04,04,1,2,081241003,49.93299,1,,1,1,2,2,OLLUCO,2609,1,200,000,0,0,0,1,1,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,12,QUIQUIJANA,33817,04,04,1,2,081241003,49.93299,1,,1,1,2,3,LECHUGA,2326,1,50,000,0,0,0,1,1,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,12,QUIQUIJANA,33817,04,04,1,2,081241003,49.93299,1,,1,1,2,4,ARVEJA,2901,1,100,000,0,0,0,1,1,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,12,QUIQUIJANA,33817,05,05,1,2,081241003,54.10299,1,,1,1,1,1,OCA,2608,1,400,000,0,0,0,1,1,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,12,QUIQUIJANA,33817,05,05,1,2,081241003,54.10299,1,,1,1,2,1,OLLUCO,2609,1,500,000,0,0,0,1,1,0,0, 
2025,08,CUSCO,12,QUISPICANCHI,12,QUIQUIJANA,33817,05,05,1,2,081241003,54.10299,1,,1,1,2,2,OCA,2608,1,500,000,0,0,0,1,1,0,0, 
2025,08,CUSCO,13,URUBAMBA,02,CHINCHERO,33830,07,07,1,2,081342002,5.307181,1,,1,0,1,1,PAPA NATIVA,2615,1,1200,000,0,0,1,0,0,1,0, 
2025,08,CUSCO,13,URUBAMBA,03,HUAYLLABAMBA,33835,02,02,1,2,081341002,7.581838,1,,1,1,8,1,HABA,2942,1,700,000,0,0,0,1,0,0,0, 
2025,08,CUSCO,13,URUBAMBA,03,HUAYLLABAMBA,33835,02,02,1,2,081341002,7.581838,1,,1,1,4,1,CEBADA GRANO,2104,1,700,000,0,0,0,1,0,0,0, 
2025,08,CUSCO,13,URUBAMBA,03,HUAYLLABAMBA,33835,02,02,1,2,081341002,7.581838,1,,1,1,5,1,CEBADA GRANO,2104,1,2500,000,0,0,0,1,0,0,0, 
2025,08,CUSCO,13,URUBAMBA,03,HUAYLLABAMBA,33835,02,02,1,2,081341002,7.581838,1,,1,1,1,1,TARHUI,2947,1,800,000,0,0,0,1,0,0,0, 
2025,08,CUSCO,13,URUBAMBA,03,HUAYLLABAMBA,33835,02,02,1,2,081341002,7.581838,1,,1,1,3,1,CEBADA GRANO,2104,1,2500,000,0,0,0,1,0,0,0, 
2025,08,CUSCO,13,URUBAMBA,03,HUAYLLABAMBA,33835,09,09,1,2,081341002,19.35722,1,,1,1,13,1,PAPA NATIVA,2615,1,1800,000,0,0,1,0,0,0,0, 
2025,08,CUSCO,13,URUBAMBA,03,HUAYLLABAMBA,33835,12,12,1,2,081341002,33.53239,1,,1,1,5,1,PAPA NATIVA,2615,1,1000,000,0,0,0,1,1,0,0, 
2025,08,CUSCO,13,URUBAMBA,03,HUAYLLABAMBA,33835,12,12,1,2,081341002,33.53239,1,,1,1,7,1,PAPA NATIVA,2615,1,2000,000,0,0,0,1,1,0,0, 
2025,08,CUSCO,13,URUBAMBA,03,HUAYLLABAMBA,33837,01,01,1,2,081341002,2.25925,1,,1,1,1,1,CAPULI,1113,2,5,000,0,0,1,0,0,0,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33840,05,05,1,2,081341002,17.89518,1,,1,1,2,1,CEBADA FORRAJERA,2703,1,8000,000,0,0,1,0,0,1,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33840,05,05,1,2,081341002,17.89518,1,,1,1,1,1,TRIGO,2113,1,2000,000,0,0,1,0,0,1,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33840,05,05,1,2,081341002,17.89518,1,,1,1,4,1,AVENA FORRAJERA,2701,1,5000,000,0,0,1,0,0,1,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33844,03,03,1,2,081341002,65.16528,1,,1,1,1,1,AVENA GRANO,2102,1,2930,000,0,0,1,0,0,1,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33844,03,03,1,2,081341002,65.16528,1,,1,1,2,1,AVENA GRANO,2102,1,1000,000,0,0,1,0,0,1,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33844,03,03,1,2,081341002,65.16528,1,,1,1,12,1,AVENA GRANO,2102,1,6000,000,0,0,0,1,0,0,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33844,03,03,1,2,081341002,65.16528,1,,1,1,14,1,AVENA GRANO,2102,1,6000,000,0,0,0,1,0,0,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33844,03,03,1,2,081341002,65.16528,1,,1,1,3,1,CEBADA GRANO,2104,1,4000,000,0,0,0,1,0,0,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33844,03,03,1,2,081341002,65.16528,1,,1,1,17,1,AVENA GRANO,2102,1,7000,000,0,0,0,1,0,0,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33844,06,06,1,2,081341002,5.748622,1,,1,1,8,1,HABA,2942,1,1400,000,0,0,0,1,1,0,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33844,06,06,1,2,081341002,5.748622,1,,1,1,11,1,AVENA GRANO,2102,1,500,000,0,0,0,1,1,1,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33844,06,06,1,2,081341002,5.748622,1,,1,1,12,1,AVENA GRANO,2102,1,400,000,0,0,1,1,1,1,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33848,04,04,1,2,081342002,106.3141,1,,1,1,7,1,CEBADA GRANO,2104,1,0,150,0,0,1,1,0,1,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33853,04,04,1,2,081341003,5.386465,1,,1,1,6,1,AVENA GRANO,2102,1,0,500,0,0,1,0,0,0,1, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33853,07,07,1,2,081341003,13.96285,1,,1,0,5,1,PAPA NATIVA,2615,1,0,200,0,0,1,1,0,1,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33853,10,10,1,2,081341003,4.545863,1,,1,1,15,1,HABA,2942,1,0,070,0,0,1,0,0,0,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33854,01,01,1,2,081332003,39.73517,1,,1,1,1,1,CEBADA FORRAJERA,2703,1,26000,000,0,0,1,0,0,1,0, 
2025,08,CUSCO,13,URUBAMBA,05,MARAS,33854,01,01,1,2,081332003,39.73517,1,,1,1,1,2,AVENA GRANO,2102,1,26000,000,0,0,1,0,0,1,0, 
2025,08,CUSCO,13,URUBAMBA,06,OLLANTAYTAMBO,33861,01,01,1,2,081342004,7.789234,1,,1,1,2,1,HABA,2942,1,200,000,0,0,1,0,0,0,0, 
2025,08,CUSCO,13,URUBAMBA,06,OLLANTAYTAMBO,33862,02,02,1,2,081342002,1661.898,1,,1,1,3,1,HABA,2942,1,0,020,0,0,0,1,0,1,0, 
2025,08,CUSCO,13,URUBAMBA,06,OLLANTAYTAMBO,33864,01,01,1,2,081331003,271.9106,1,,1,1,1,1,PAPA BLANCA,2612,1,500,000,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,33868,02,02,1,2,090142002,91.56596,1,,1,1,3,1,HABA,2942,1,0,100,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,33868,04,04,1,2,090142002,32.70335,1,,1,1,2,1,PAPA BLANCA,2612,1,0,200,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,33872,05,05,1,2,090132002,64.60119,1,,1,1,3,1,CEBADA GRANO,2104,1,0,020,0,0,0,0,1,0,1, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,33874,02,02,1,2,090152002,249.073,1,,1,1,1,1,CEBADA GRANO,2104,1,0,141,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,33877,03,03,1,2,090144002,143.7967,1,,1,1,3,1,PAPA COLOR,2613,1,0,100,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,33879,04,04,1,2,090132002,2.078027,1,,1,1,1,1,MAIZ AMILACEO,2108,1,0,025,0,0,0,1,1,1,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,33880,05,05,1,2,090152003,1.269878,1,,1,1,3,1,HABA,2942,1,0,100,0,0,0,1,0,1,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,33880,08,08,1,2,090152003,1.060396,1,,1,1,4,1,ARVEJA,2901,1,0,100,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,33886,01,01,1,2,090132002,662.0851,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,0,1,0,1, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,04,CONAYCA,33888,01,01,1,2,090142002,22.02994,1,,1,1,7,1,MASHUA,2606,1,0,050,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,04,CONAYCA,33888,01,01,1,2,090142002,22.02994,1,,1,1,7,2,OLLUCO,2609,1,0,050,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,12,MOYA,33898,03,03,1,2,090142002,1.722213,1,,1,1,1,1,CEBADA GRANO,2104,1,0,060,0,0,0,0,0,0,1, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,12,MOYA,33900,01,01,1,2,090154003,.0985083,1,,1,1,15,1,ALFALFA,1401,3,0,250,0,1,0,0,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,12,MOYA,33900,01,01,1,2,090154003,.0985083,1,,1,1,8,1,PAPA NATIVA,2615,1,0,010,0,1,0,0,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,12,MOYA,33900,01,01,1,2,090154003,.0985083,1,,1,1,9,1,PAPA NATIVA,2615,1,0,019,0,1,0,0,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,14,PALCA,33902,05,05,1,2,090153002,51.68882,1,,1,1,2,1,PAPA COLOR,2613,1,0,080,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,14,PALCA,33903,12,12,1,2,090141002,.2885727,1,,1,1,2,1,MAIZ AMILACEO,2108,1,0,125,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,14,PALCA,33903,13,13,1,2,090141002,2.439199,1,,1,1,2,1,MAIZ AMILACEO,2108,1,1000,000,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,15,PILCHACA,33905,01,01,1,2,090132003,.0017222,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,250,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,15,PILCHACA,33905,01,01,1,2,090132003,.0017222,1,,1,1,4,1,TRIGO,2113,1,0,050,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,15,PILCHACA,33905,01,01,1,2,090132003,.0017222,1,,1,1,2,1,HABA,2942,1,0,500,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,15,PILCHACA,33905,01,01,1,2,090132003,.0017222,1,,1,1,6,1,PAPA BLANCA,2612,1,0,070,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,15,PILCHACA,33905,01,01,1,2,090132003,.0017222,1,,1,1,5,1,HABA,2942,1,0,100,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,15,PILCHACA,33905,01,01,1,2,090132003,.0017222,1,,1,1,1,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,15,PILCHACA,33905,01,01,1,2,090132003,.0017222,1,,1,1,1,2,ARVEJA,2901,1,0,130,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,15,PILCHACA,33905,01,01,1,2,090132003,.0017222,1,,1,1,1,3,HABA,2942,1,0,100,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,15,PILCHACA,33905,04,04,1,2,090132003,.0002878,1,,1,1,4,1,MAIZ AMILACEO,2108,1,0,250,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,15,PILCHACA,33905,06,06,1,2,090132003,.0009761,1,,1,1,1,1,QUINUA,2111,1,0,205,0,0,1,0,1,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,16,VILCA,33907,02,02,1,2,090142002,17.65789,1,,1,1,4,1,ARVEJA,2901,1,0,010,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,16,VILCA,33907,02,02,1,2,090142002,17.65789,1,,1,1,4,2,HABA,2942,1,0,010,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,16,VILCA,33910,01,01,1,2,090142002,66.52146,1,,1,1,10,1,MAIZ AMILACEO,2108,1,0,080,0,0,0,0,0,0,1, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,16,VILCA,33910,01,01,1,2,090142002,66.52146,1,,1,1,18,1,PAPA BLANCA,2612,1,0,020,0,0,0,0,1,0,0, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,16,VILCA,33910,02,02,1,2,090142002,31.42086,1,,1,1,5,1,MAIZ AMILACEO,2108,1,0,030,0,0,0,0,0,0,1, 
2025,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,33913,03,03,1,2,090142002,41.84398,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,120,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33915,02,02,1,2,090231003,1.502509,1,,1,1,5,1,PAPA BLANCA,2612,1,0,250,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33916,01,01,1,2,090241003,6.103734,1,,1,1,3,1,PAPA BLANCA,2612,1,0,050,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33916,02,02,1,2,090241003,6.837546,1,,1,1,2,1,PAPA BLANCA,2612,1,0,150,0,0,1,0,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33916,02,02,1,2,090241003,6.837546,1,,1,1,1,1,HABA,2942,1,0,196,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33916,02,02,1,2,090241003,6.837546,1,,1,1,3,1,ARVEJA,2901,1,0,480,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33916,02,02,1,2,090241003,6.837546,1,,1,1,1,2,PAPA NATIVA,2615,1,0,150,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33916,02,02,1,2,090241003,6.837546,1,,1,1,1,3,PAPA BLANCA,2612,1,0,150,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33916,04,04,1,2,090241003,6.554967,1,,1,1,1,1,PAPA BLANCA,2612,1,0,100,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33916,05,05,1,2,090241003,27.18321,1,,1,1,2,1,CEBADA GRANO,2104,1,0,950,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33916,07,07,1,2,090241003,9.556569,1,,1,1,2,1,CEBADA GRANO,2104,1,0,050,0,0,1,0,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33916,07,07,1,2,090241003,9.556569,1,,1,1,3,1,AVENA GRANO,2102,1,0,050,0,0,1,0,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33916,07,07,1,2,090241003,9.556569,1,,1,1,4,1,PAPA COLOR,2613,1,0,100,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33917,01,01,1,2,090241003,1.405882,1,,1,1,2,1,PAPA COLOR,2613,1,0,100,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33919,02,02,1,2,090241002,192.7816,1,,1,0,1,1,MAIZ AMILACEO,2108,1,0,078,0,0,0,0,0,1,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33919,02,02,1,2,090241002,192.7816,1,,1,0,1,2,TARHUI,2947,1,0,786,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33920,01,01,1,2,090241003,2.228218,1,,1,1,9,1,ARVEJA,2901,1,0,500,0,0,0,0,0,0,1, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33920,02,02,1,2,090241003,6.708475,1,,1,1,7,1,TARHUI,2947,1,0,250,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33920,03,03,1,2,090241003,20.23694,1,,1,1,6,1,ARVEJA,2901,1,0,100,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33920,03,03,1,2,090241003,20.23694,1,,1,1,7,1,ARVEJA,2901,1,0,250,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,33920,08,08,1,2,090241003,21.45915,1,,1,1,4,1,PAPA BLANCA,2612,1,0,250,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,02,ANDABAMBA,33921,01,01,1,2,090241003,61.99606,1,,1,0,3,1,MAIZ AMILACEO,2108,1,0,200,0,0,1,1,0,0,1, 
2025,09,HUANCAVELICA,02,ACOBAMBA,02,ANDABAMBA,33921,06,06,1,2,090241003,12.21973,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,150,0,0,1,1,0,0,1, 
2025,09,HUANCAVELICA,02,ACOBAMBA,03,ANTA,33923,03,03,1,2,090241003,3.251568,1,,1,0,3,1,CEBADA GRANO,2104,1,0,300,0,0,0,0,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,03,ANTA,33923,05,05,1,2,090241003,.8518711,1,,1,1,4,1,CEBADA GRANO,2104,1,0,150,0,0,0,0,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,03,ANTA,33923,06,06,1,2,090241003,.5778697,1,,1,1,3,1,CEBADA GRANO,2104,1,0,150,0,0,0,0,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,03,ANTA,33924,05,05,1,2,090241003,.9494419,1,,1,1,2,1,TARHUI,2947,1,0,043,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,03,ANTA,33924,06,06,1,2,090241003,4.30588,1,,1,1,1,1,CEBADA GRANO,2104,1,0,030,0,0,0,0,1,0,1, 
2025,09,HUANCAVELICA,02,ACOBAMBA,03,ANTA,33925,02,02,1,2,090241003,1.892827,1,,1,1,2,1,ARVEJA,2901,1,0,100,1,0,0,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,03,ANTA,33925,04,04,1,2,090241003,2.131518,1,,1,1,1,1,ARVEJA,2901,1,0,030,0,0,0,0,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33928,02,02,1,2,090231003,7.07025,1,,1,1,9,1,ARVEJA,2901,1,0,250,0,0,1,0,0,0,1, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33928,02,02,1,2,090231003,7.07025,1,,1,1,3,1,CEBADA GRANO,2104,1,0,250,0,0,0,0,1,0,1, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33928,02,02,1,2,090231003,7.07025,1,,1,1,10,1,LINAZA,2819,1,0,250,0,0,1,0,0,0,1, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33928,02,02,1,2,090231003,7.07025,1,,1,1,8,1,ARVEJA,2901,1,0,500,0,0,1,0,0,0,1, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33928,03,03,1,2,090231003,.2150037,1,,1,1,9,1,ALFALFA,1401,3,0,250,0,1,0,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33928,03,03,1,2,090231003,.2150037,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,250,0,1,0,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33928,03,03,1,2,090231003,.2150037,1,,1,1,14,1,PALTO,1162,2,0,050,0,0,0,0,0,1,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33928,03,03,1,2,090231003,.2150037,1,,1,1,10,1,ALFALFA,1401,3,0,250,0,1,0,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33928,05,05,1,2,090231003,8.469401,1,,1,1,7,1,ARVEJA,2901,1,0,030,0,1,1,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33928,05,05,1,2,090231003,8.469401,1,,1,1,5,1,ARVEJA,2901,1,0,375,0,1,1,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33928,05,05,1,2,090231003,8.469401,1,,1,1,7,2,HABA,2942,1,0,030,0,1,1,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33929,03,03,1,2,090231003,2.217205,1,,1,1,1,1,ALFALFA,1401,3,0,095,0,1,0,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33931,01,01,1,2,090231003,3.463411,1,,1,1,4,1,FRIJOL GUINDA,2915,1,0,200,0,0,0,0,0,1,1, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33931,04,04,1,2,090231003,7.908747,1,,1,1,4,1,FRIJOL RED KIDNEY,2933,1,0,150,0,0,1,0,0,1,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33931,05,05,1,2,090231003,5.087296,1,,1,1,5,1,FRIJOL GUINDA,2915,1,0,250,0,0,1,0,0,1,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33931,06,06,1,2,090231003,.4062788,1,,1,1,1,1,TRIGO,2113,1,0,050,0,0,0,0,0,1,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33931,09,09,1,2,090231003,1.089986,1,,1,1,5,1,ARVEJA,2901,1,0,200,0,0,1,0,0,0,1, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33932,01,01,1,2,090231003,1.900527,1,,1,1,7,1,MAIZ AMILACEO,2108,1,0,250,0,1,0,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33932,04,04,1,2,090231003,.0772811,1,,1,1,10,1,PAPA BLANCA,2612,1,0,250,0,0,0,0,0,1,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33932,04,04,1,2,090231003,.0772811,1,,1,1,6,1,QUINUA,2111,1,0,500,0,0,1,0,0,0,0, 
